['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-20679,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-2037,2.11+dfsg-1ubuntu1.1,2.11+dfsg-1ubuntu1.2,cpio
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-1197,2.11+dfsg-1ubuntu1.1,2.11+dfsg-1ubuntu1.2,cpio
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-6964,2.1.5+deb1+cvs20081104-13.1,2.1.5+deb1+cvs20081104-13.1ubuntu0.14.04.1,eject
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2014-9620,1:5.14-2ubuntu3.3,1:5.14-2ubuntu3.4,file
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2014-9621,1:5.14-2ubuntu3.3,1:5.14-2ubuntu3.4,file
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2014-9653,1:5.14-2ubuntu3.3,1:5.14-2ubuntu3.4,file
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-8865,1:5.14-2ubuntu3.3,1:5.14-2ubuntu3.4,file
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-10360,1:5.14-2ubuntu3.3,1:5.14-2ubuntu3.4,file
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-6313,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.4,gnupg
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-7526,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.6,gnupg
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-12020,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.5,gnupg
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-6313,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.4,gpgv
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-7526,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.6,gpgv
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-12020,1.4.16-1ubuntu2.3,1.4.16-1ubuntu2.5,gpgv
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-5732,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-client
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-5733,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-client
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-2774,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-client
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-3144,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-client
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-5732,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-common
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-5733,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-common
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-2774,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-common
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-3144,4.2.4-7ubuntu12.4,4.2.4-7ubuntu12.12,isc-dhcp-common
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-8629,1.12+dfsg-2ubuntu5.2,1.12+dfsg-2ubuntu5.4,krb5-locales
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-8630,1.12+dfsg-2ubuntu5.2,1.12+dfsg-2ubuntu5.4,krb5-locales
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-8631,1.12+dfsg-2ubuntu5.2,1.12+dfsg-2ubuntu5.4,krb5-locales
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-3119,1.12+dfsg-2ubuntu5.2,1.12+dfsg-2ubuntu5.4,krb5-locales
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-3120,1.12+dfsg-2ubuntu5.2,1.12+dfsg-2ubuntu5.4,krb5-locales
